Name,URL,red,greenteal,blue,white,black,orangeyellow,purple,bars,stripes,circles,crosses,saltires,quarters,stars,crescents,triangles,contains_image,contains_text
"Detroit, Michigan",https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Detroit.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,4,13,0,0,TRUE,TRUE
"Green Bay, Wisconsin",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Indianapolis, Indiana",https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Indianapolis.svg,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,0,0,FALSE,FALSE
"Kansas City, Missouri",https://upload.wikimedia.org/wikipedia/commons/4/49/Flag_of_Kansas_City%2C_Missouri.svg,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,TRUE
"Lansing, Michigan",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Madison, Wisconsin",https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Madison%2C_Wisconsin.svg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,2,TRUE,FALSE
"Milwaukee, Wisconsin",https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Milwaukee%2C_Wisconsin.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,3,0,0,2,0,0,TRUE,TRUE
"Minneapolis, Minnesota",https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Minneapolis.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,1,0,0,0,1,TRUE,FALSE
"Omaha, Nebraska",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Plainfield, Indiana",https://upload.wikimedia.org/wikipedia/commons/d/db/Flag_of_Plainfield%2C_Indiana.svg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"Saint Paul, Minnesota",https://upload.wikimedia.org/wikipedia/commons/a/ad/Flag_of_St._Paul%2C_Minnesota.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,3,1,0,0,0,1,0,0,TRUE,TRUE
"Sioux Falls, South Dakota",https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Sioux_Falls%2C_South_Dakota.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,6,0,0,0,0,0,0,0,TRUE,FALSE
"South Bend, Indiana",https://upload.wikimedia.org/wikipedia/commons/9/96/South_Bend_Flag.png,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,5,0,0,0,0,0,1,0,0,FALSE,FALSE
"Springfield, Illinois",https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Springfield%2C_Illinois.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,21,0,0,FALSE,TRUE
"St. Louis, Missouri",https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_St._Louis%2C_Missouri.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,1,0,0,3,0,0,0,TRUE,FALSE
"Toledo, Ohio",https://upload.wikimedia.org/wikipedia/commons/d/d8/Flag_of_Toledo%2C_Ohio.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,0,1,0,0,0,0,0,0,TRUE,TRUE
"Vincennes, Indiana",https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Vincennes%2C_Indiana.png,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,4,0,0,0,TRUE,TRUE
"Wichita, Kansas",https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Wichita%2C_Kansas.svg,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,3,TRUE,FALSE
"Albany, New York",https://upload.wikimedia.org/wikipedia/commons/8/8d/Flag_of_Albany%2C_New_York.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
"Atlantic City, New Jersey",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Baltimore, Maryland",https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Baltimore%2C_Maryland.svg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,2,0,0,0,0,0,TRUE,FALSE
"Boston, Massachusetts",https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Boston.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Bridgeport, Connecticut",https://upload.wikimedia.org/wikipedia/commons/c/cb/Bridgeport_flag.png,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Buffalo, New York",https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Buffalo%2C_New_York.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,13,0,0,TRUE,FALSE
"Cumberland Head, New York",https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Cumberland_Head.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,FALSE
"Easton, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Easton%2C_Pennsylvania.svg,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,13,0,0,0,1,13,0,0,FALSE,FALSE
"Erie, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Erie%2C_Pennsylvania.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,5,1,0,0,0,0,0,0,TRUE,TRUE
"New York City, New York",https://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_New_York_City.svg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,0,1,0,0,0,0,0,0,TRUE,TRUE
"Newark, New Jersey",https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Newark%2C_New_Jersey.jpg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,13,0,0,TRUE,TRUE
"Ocean City, Maryland",https://upload.wikimedia.org/wikipedia/commons/2/2d/Flag_of_Ocean_City%2C_Maryland.svg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,FALSE
"Philadelphia, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/5/5d/Flag_of_Philadelphia%2C_Pennsylvania.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,0,0,0,0,0,0,0,0,TRUE,TRUE
"Pittsburgh, Pennsylvania",https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Pittsburgh%2C_Pennsylvania.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,FALSE
"Providence, Rhode Island",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Taunton, Massachusetts",https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Taunton%2C_Massachusetts.svg,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,TRUE,TRUE
"Trenton, New Jersey",https://upload.wikimedia.org/wikipedia/commons/c/c6/Flag_of_Trenton%2C_New_Jersey.svg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,1,6,0,0,0,0,0,TRUE,TRUE
"Portland, Oregon",https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Portland%2C_Oregon.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,FALSE
"Asheville, North Carolina",https://upload.wikimedia.org/wikipedia/commons/9/92/City_of_Asheville_North_Carolina_Flag.jpg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,TRUE
"Atlanta, Georgia",https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Atlanta.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Austin, Texas",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Baton Rouge, Louisiana",https://upload.wikimedia.org/wikipedia/commons/c/c8/Flag_of_Baton_Rouge%2C_Louisiana.svg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,TRUE,TRUE
"Benbrook, Texas",https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Benbrook%2C_Texas.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Birmingham, Alabama",https://upload.wikimedia.org/wikipedia/commons/7/76/Flag_of_Birmingham%2C_Alabama.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,0,0,0,0,68,0,0,TRUE,TRUE
"Carrollton, Texas",https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Carrollton%2C_Texas.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Charleston, South Carolina",https://upload.wikimedia.org/wikipedia/commons/1/12/Flag_of_Charleston%2C_South_Carolina.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Corpus Christi, Texas",https://upload.wikimedia.org/wikipedia/commons/e/e7/Flag_of_Corpus_Christi%2C_Texas.svg,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,8,0,0,TRUE,FALSE
"Dallas, Texas",https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Dallas.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,3,0,0,TRUE,TRUE
"Denison, Texas",https://upload.wikimedia.org/wikipedia/commons/3/35/Flag_of_Denison%2C_Texas.svg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,0,0,0,0,1,0,0,FALSE,FALSE
"Durham, North Carolina",https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Durham%2C_North_Carolina.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,0,0,0,0,0,7,0,0,FALSE,FALSE
"El Paso, Texas",https://upload.wikimedia.org/wikipedia/commons/0/00/Flag_of_El_Paso%2C_Texas.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,1,0,0,TRUE,TRUE
"Fort Worth, Texas",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Houston, Texas",https://upload.wikimedia.org/wikipedia/commons/7/7f/Flag_of_Houston%2C_Texas.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,2,0,0,TRUE,TRUE
"Jackson, Mississippi",https://upload.wikimedia.org/wikipedia/commons/4/42/Flag_of_Jackson%2C_Mississippi.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,1,0,1,4,1,0,0,FALSE,FALSE
"Jacksonville, Florida",https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Jacksonville%2C_Florida.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,0,TRUE,TRUE
"Key West, Florida",https://upload.wikimedia.org/wikipedia/commons/2/28/Flag_of_Key_West%2C_Florida.svg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,10,0,0,TRUE,TRUE
"Little Rock, Arkansas",https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Little_Rock%2C_Arkansas.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,1,0,1,0,0,TRUE,TRUE
"Memphis, Tennessee",https://upload.wikimedia.org/wikipedia/commons/6/6c/Flag_of_Memphis%2C_Tennessee.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,3,0,0,0,TRUE,TRUE
"Miami, Florida",https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Miami%2C_Florida.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,1,0,0,0,2,0,0,TRUE,TRUE
"Mobile, Alabama",https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Mobile%2C_Alabama.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,3,0,0,0,0,0,TRUE,TRUE
"Montgomery, Alabama",https://upload.wikimedia.org/wikipedia/commons/e/ee/Flag_of_Montgomery%2C_Alabama.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,0,1,0,0,0,11,0,0,TRUE,TRUE
"Naples, Florida",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"New Orleans, Louisiana",https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_New_Orleans%2C_Louisiana.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
"Norfolk, Virginia",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Oklahoma City, Oklahoma",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"Orlando, Florida",https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Orlando%2C_Florida.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,1,0,0,0,0,0,0,TRUE,FALSE
"Raleigh, North Carolina",https://upload.wikimedia.org/wikipedia/commons/2/25/Flag_of_Raleigh%2C_North_Carolina.svg,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,0,1,0,0,0,0,0,0,TRUE,TRUE
"St. Augustine, Florida",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"St. Pete, Florida",https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_St._Petersburg%2C_Florida.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,9,0,0,0,0,0,0,0,TRUE,FALSE
"Savannah, Georgia",https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Savannah%2C_Georgia.png,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,13,0,0,TRUE,FALSE
"Tampa, Florida",https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_Tampa%2C_Florida.svg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,12,0,0,0,0,18,0,1,TRUE,TRUE
"Albuquerque, Albuquerque",https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Albuquerque%2C_New_Mexico.svg,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"Tucson, Arizona",https://upload.wikimedia.org/wikipedia/commons/b/bb/Flag_of_Tucson%2C_Arizona.png,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Anchorage, Alaska",https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Anchorage%2C_Alaska.svg,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,0,0,0,TRUE,TRUE
"Colorado Springs, Colorado",https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Colorado_Springs%2C_Colorado.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"Denver, Colorado",https://upload.wikimedia.org/wikipedia/commons/6/61/Flag_of_Denver%2C_Colorado.svg,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,0,0,0,0,0,0,2,TRUE,FALSE
"Honolulu, Hawaii",https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Honolulu%2C_Hawaii.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,3,0,0,TRUE,FALSE
"Las Vegas, Nevada",https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Las_Vegas%2C_Nevada.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,3,0,0,0,0,0,0,2,TRUE,TRUE
"Los Angeles, California",https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Los_Angeles%2C_California.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,1,0,0,0,1,0,0,TRUE,TRUE
"Moreno Valley, California",https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Moreno_Valley%2C_California.jpg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"Monterey, California",https://upload.wikimedia.org/wikipedia/commons/b/b5/Flag_of_Monterey%2C_California.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,1,4,0,0,0,FALSE,FALSE
"Oakland, California",https://upload.wikimedia.org/wikipedia/commons/a/ad/Flag_of_Oakland%2C_California.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"Provo, Utah (1985–2015)",https://upload.wikimedia.org/wikipedia/commons/a/a2/Flag_of_Provo%2C_Utah_%281989%E2%80%932015%29.svg,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"Reno, Nevada",https://upload.wikimedia.org/wikipedia/commons/1/14/Flag_of_Reno%2C_Nevada.svg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"Roswell, New Mexico",https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_of_Roswell%2C_New_Mexico.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,5,0,0,0,0,0,0,0,TRUE,FALSE
"Sacramento, California",https://upload.wikimedia.org/wikipedia/commons/b/b6/Flag_of_Sacramento%2C_California.svg,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,TRUE
"San Diego, California",https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_San_Diego%2C_California.svg,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,0,0,0,0,0,0,0,TRUE,TRUE
"Salt Lake City, Utah",https://upload.wikimedia.org/wikipedia/commons/2/2a/Flag_of_None.svg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
"San Francisco, California",https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_San_Francisco.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"San Jose, California",https://upload.wikimedia.org/wikipedia/commons/b/b0/Flag_of_San_Jos%C3%A9%2C_California.svg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,1,0,0,0,2,0,0,TRUE,TRUE
"Westminster, Colorado",https://upload.wikimedia.org/wikipedia/commons/5/51/Flag_of_Westminster%2C_Colorado.svg,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"San Juan, Puerto Rico, Puerto Rico",https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_San_Juan%2C_Puerto_Rico.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,2,0,0,0,0,0,TRUE,TRUE
Adelaide,https://upload.wikimedia.org/wikipedia/commons/6/69/Flag_of_Adelaide.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,1,4,0,0,0,TRUE,TRUE
Brisbane,https://upload.wikimedia.org/wikipedia/commons/d/df/Flag_of_Brisbane.svg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,3,0,0,TRUE,FALSE
Perth,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Perth.svg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,0,0,0,0,TRUE,FALSE
Sydney,https://upload.wikimedia.org/wikipedia/commons/f/f8/Flag_of_Sydney.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,1,3,1,0,4,2,0,TRUE,FALSE
Christchurch,https://upload.wikimedia.org/wikipedia/commons/d/d6/Chch_FLAG.jpg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,4,0,0,0,0,0,0,0,TRUE,FALSE
Dunedin,https://upload.wikimedia.org/wikipedia/commons/a/a4/Dunedin_City_flag.png,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,3,0,0,0,0,0,0,0,TRUE,FALSE
Nelson,https://upload.wikimedia.org/wikipedia/commons/0/09/Nelson_flag.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,9,0,0,1,0,0,0,0,TRUE,FALSE
Palmerston North,https://upload.wikimedia.org/wikipedia/commons/6/63/Flag_of_Palmerston_North%2C_New_Zealand.png,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,TRUE
Wellington,https://upload.wikimedia.org/wikipedia/commons/6/6b/Flag_of_Wellington_City%2C_New_Zealand.gif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,3,1,0,0,0,0,TRUE,TRUE
Melekeok,https://upload.wikimedia.org/wikipedia/commons/4/44/Flag_of_Melekeok.png,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,FALSE
Port Moresby,https://upload.wikimedia.org/wikipedia/commons/a/a3/Flag_of_NCD.svg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,TRUE,TRUE
Honiara,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Honiara.svg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,1,0,0,TRUE,TRUE
Port Vila,https://upload.wikimedia.org/wikipedia/commons/5/58/Flag_of_Port_Vila.png,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,1,1,0,0,2,0,0,TRUE,TRUE
"Buenos Aires, Argentina",https://upload.wikimedia.org/wikipedia/commons/f/f5/Bandera_de_la_Ciudad_de_Buenos_Aires.svg,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,TRUE,FALSE
"Rosario, Argentina",https://upload.wikimedia.org/wikipedia/commons/b/be/Bandera_de_la_Ciudad_de_Rosario.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
La Paz,https://upload.wikimedia.org/wikipedia/commons/1/12/Bandera_de_La_Paz.svg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,FALSE,FALSE
Sucre,https://upload.wikimedia.org/wikipedia/commons/3/34/Bandera_de_sucre.jpg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"Aracaju, Sergipe",https://upload.wikimedia.org/wikipedia/commons/7/70/Bandeira_de_Aracaju.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,4,0,0,1,1,0,0,0,TRUE,TRUE
"Belém, Pará",https://upload.wikimedia.org/wikipedia/commons/b/bc/Bandeira_belem.jpg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"Belo Horizonte, Minas Gerais",https://upload.wikimedia.org/wikipedia/commons/c/c0/Bandeira_de_Belo_Horizonte.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,TRUE,TRUE
"Boa Vista, Roraima",https://upload.wikimedia.org/wikipedia/commons/c/cf/Bandeira_de_Boa_Vista.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,4,0,0,0,0,1,0,0,FALSE,FALSE
"Campo Grande, Mato Grosso do Sul",https://upload.wikimedia.org/wikipedia/commons/e/e4/Bandeira_cg_ed.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,8,1,1,0,0,0,FALSE,FALSE
"Cuiabá, Mato Grosso",https://upload.wikimedia.org/wikipedia/commons/6/6b/Bandeira_de_Cuiab%C3%A1.svg,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,0,0,0,0,0,0,2,TRUE,TRUE
"Curitiba, Paraná",https://upload.wikimedia.org/wikipedia/commons/9/9f/Bandeira_de_Curitiba.svg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,1,0,0,0,TRUE,TRUE
"Florianópolis, Santa Catarina",https://upload.wikimedia.org/wikipedia/commons/f/f6/Bandeira_de_Florian%C3%B3polis.svg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,3,0,1,0,0,0,0,0,TRUE,TRUE
"Fortaleza, Ceará",https://upload.wikimedia.org/wikipedia/commons/3/38/Bandeira_de_Fortaleza.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,TRUE,TRUE
"Goiânia, Goiás",https://upload.wikimedia.org/wikipedia/commons/b/be/Bandeira_de_Goi%C3%A2nia.svg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,1,0,0,0,TRUE,TRUE
